,target,age,gender_F,donations_2017,donations_2017_min_2016
77029,0,32,1,5,-3
77030,0,25,0,1,-2
77031,0,98,1,5,-3
77032,0,44,1,2,-8
77033,0,47,0,5,-1
77034,0,70,1,6,4
77035,0,35,1,3,-4
77036,0,77,0,3,-7
77037,0,94,0,6,-2
77038,0,20,0,6,-2
77039,0,73,0,4,-1
77040,0,60,0,8,-3
77041,0,48,0,2,-5
77042,0,70,1,1,-10
77043,0,50,1,4,-1
77044,0,80,1,0,-11
77045,0,49,1,4,-4
77046,0,32,1,0,-5
77047,0,30,1,2,-5
77048,0,43,0,7,-4
77049,0,53,1,3,0
77050,0,42,0,3,-6
77051,0,59,0,8,6
77052,0,19,1,4,-3
77053,0,78,0,8,0
77054,0,58,0,9,4
77055,0,66,0,8,5
77056,0,36,0,7,-4
77057,0,79,0,3,-8
77058,0,54,1,6,2
77059,0,51,0,9,2
77060,0,69,0,3,-6
77061,0,64,1,6,-2
77062,0,51,0,9,2
77063,0,21,0,2,-4
77064,0,60,1,6,3
77065,0,29,0,5,-6
77066,0,65,0,7,-3
77067,0,60,1,8,4
77068,0,53,1,0,-9
77069,0,35,0,7,2
77070,0,64,1,1,-5
77071,0,60,1,1,-4
77072,0,44,1,9,4
77073,0,54,0,0,-2
77074,0,72,0,1,-6
77075,0,65,1,2,0
77076,0,26,0,7,-2
77077,0,47,1,9,0
77078,0,59,0,0,-8
77079,0,62,1,0,-5
77080,0,54,1,7,-3
77081,0,35,1,7,3
77082,0,47,0,2,0
77083,0,30,0,8,2
77084,0,60,0,4,0
77085,0,50,0,9,-1
77086,0,67,1,4,1
77087,0,73,0,7,-4
77088,0,46,0,5,-6
77089,0,52,0,1,-2
77090,0,84,0,1,-10
77091,0,48,0,0,-7
77092,0,61,0,5,-2
77093,0,28,1,1,-7
77094,0,61,0,3,0
77095,0,35,0,1,-5
77096,0,54,1,6,-4
77097,0,42,0,9,-2
77098,0,79,0,3,-4
77099,0,73,0,1,-3
77100,0,57,1,6,-5
77101,0,42,1,3,-7
77102,0,34,1,3,-4
77103,0,27,1,3,-6
77104,0,48,1,8,-1
77105,0,41,0,8,-2
77106,0,54,0,7,4
77107,0,52,0,7,5
77108,0,44,0,0,-2
77109,0,50,0,5,2
77110,0,60,1,7,-3
77111,0,100,0,2,-3
77112,0,57,0,9,7
77113,0,46,0,5,2
77114,0,60,0,3,-5
77115,0,39,1,9,7
77116,0,41,1,2,-8
77117,0,60,1,9,1
77118,0,72,0,9,-2
77119,0,38,0,5,3
77120,0,32,1,1,-5
77121,0,51,1,0,-5
77122,0,69,0,7,4
77123,0,63,0,5,3
77124,0,67,1,7,0
77125,0,74,0,2,-4
77126,0,54,0,5,-2
77127,0,42,0,2,-7
77128,0,39,0,8,-1
77129,0,65,0,5,-5
77130,0,54,0,3,1
77131,0,60,0,2,-2
77132,0,80,0,2,-4
77133,0,53,0,0,-10
77134,0,46,0,3,-3
77135,0,64,0,9,0
77136,0,46,0,8,-3
77137,0,71,0,5,-4
77138,0,55,1,8,6
77139,0,107,1,5,3
77140,0,89,1,4,0
77141,0,35,1,8,3
77142,0,76,0,4,0
77143,0,38,1,3,-3
77144,0,66,0,6,3
77145,0,60,0,1,-7
77146,0,82,1,6,0
77147,0,61,1,7,-2
77148,0,52,1,4,-5
77149,0,24,0,3,-4
77150,0,45,1,0,-2
77151,0,66,1,7,5
77152,0,55,0,6,2
77153,0,91,1,1,-5
77154,0,37,1,1,-4
77155,0,74,1,3,-4
77156,0,37,1,4,-3
77157,0,58,1,6,-2
77158,0,68,1,3,-8
77159,0,58,1,2,-5
77160,0,45,1,0,-4
77161,0,64,1,4,0
77162,0,49,0,3,-6
77163,0,74,1,7,2
77164,0,55,0,2,-9
77165,0,54,1,8,3
77166,0,62,1,7,-4
77167,0,49,1,2,-8
77168,0,48,0,9,1
77169,0,69,1,2,-3
77170,0,51,0,6,-1
77171,0,62,1,4,2
77172,0,43,1,0,-11
77173,0,64,0,2,-7
77174,0,60,0,3,-7
77175,0,39,1,5,-4
77176,0,28,0,2,-3
77177,0,67,1,5,-5
77178,0,46,0,0,-4
77179,0,38,0,0,-2
77180,0,40,0,2,0
77181,0,47,1,3,-8
77182,0,37,1,8,4
77183,0,59,1,9,0
77184,0,74,0,4,1
77185,0,54,1,8,-3
77186,0,60,1,1,-1
77187,0,37,0,7,-4
77188,0,22,0,5,-5
77189,0,61,0,8,-2
77190,0,60,0,9,6
77191,0,21,0,5,2
77192,0,58,1,4,-7
77193,0,60,0,2,0
77194,0,34,1,5,-4
77195,0,60,1,3,0
77196,0,31,1,7,-2
77197,0,33,1,5,-6
77198,0,80,1,9,6
77199,0,49,0,4,-3
77200,0,47,0,4,1
77201,0,47,1,2,-2
77202,0,58,0,7,-1
77203,0,69,1,1,-2
77204,0,59,1,1,-4
77205,0,52,1,6,-4
77206,0,74,1,8,0
77207,0,83,0,9,6
77208,0,50,0,6,-2
77209,0,57,1,1,-3
77210,0,36,1,9,6
77211,0,29,0,4,2
77212,0,42,0,5,-4
77213,0,28,1,1,-4
77214,0,35,1,9,6
77215,0,46,1,0,-9
77216,0,39,0,6,1
77217,0,52,1,2,-8
77218,0,35,0,9,5
77219,0,84,0,1,-4
77220,0,25,0,6,0
77221,0,58,1,4,-4
77222,0,51,1,4,-3
77223,0,27,0,7,1
77224,0,31,1,0,-4
77225,0,45,0,2,-5
77226,0,43,0,5,-3
77227,0,61,0,6,1
77228,0,66,1,3,-8
77229,0,51,0,6,-2
77230,0,50,0,5,-3
77231,0,89,1,0,-11
77232,0,71,0,0,-7
77233,0,56,1,8,1
77234,0,45,0,3,-3
77235,0,46,1,4,-3
77236,0,76,1,2,0
77237,0,52,0,3,-3
77238,0,50,1,7,-4
77239,0,60,1,0,-4
77240,0,23,0,6,2
77241,0,52,0,4,-6
77242,0,67,0,3,1
77243,0,21,0,4,-7
77244,0,59,1,3,0
77245,0,84,0,5,-4
77246,0,62,1,5,-1
77247,0,73,1,8,-1
77248,0,52,0,4,-4
77249,0,36,1,7,-3
77250,0,60,0,9,3
77251,0,34,0,7,3
77252,0,36,0,4,-7
77253,0,28,1,9,3
77254,0,54,1,1,-7
77255,0,25,0,8,-3
77256,0,76,1,9,6
77257,0,32,0,2,-5
77258,0,51,1,5,-3
77259,0,76,0,7,3
77260,0,64,0,5,-6
77261,0,72,0,5,2
77262,0,45,1,5,-2
77263,0,81,1,3,-2
77264,0,63,0,4,1
77265,0,45,0,7,1
77266,0,47,0,9,5
77267,0,72,0,4,-2
77268,0,79,1,6,3
77269,0,75,0,5,-1
77270,0,64,0,3,-1
77271,0,60,0,6,4
77272,0,50,1,5,1
77273,0,60,1,6,3
77274,0,61,1,7,2
77275,0,63,0,3,-2
77276,0,80,0,8,-1
77277,0,58,1,3,-2
77278,0,60,0,7,-1
77279,0,41,0,5,-1
77280,0,36,1,5,3
77281,0,95,1,5,0
77282,0,29,1,8,2
77283,0,51,1,3,-5
77284,0,81,0,1,-8
77285,0,71,1,2,-8
77286,0,34,0,8,4
77287,0,71,1,8,4
77288,0,60,1,0,-11
77289,0,52,1,2,-3
77290,0,63,0,5,-3
77291,0,54,0,4,-4
77292,0,84,1,0,-5
77293,0,21,0,0,-5
77294,0,99,1,8,-1
77295,0,39,0,4,-2
77296,0,65,1,2,-4
77297,0,60,0,2,-7
77298,0,61,1,8,1
77299,0,83,0,6,0
77300,0,49,0,1,-6
77301,0,67,1,0,-8
77302,0,61,0,1,-6
77303,0,60,1,6,1
77304,0,60,1,8,-1
77305,0,60,0,6,-1
77306,0,61,0,7,5
77307,0,34,0,6,2
77308,0,47,1,1,-3
77309,0,77,1,4,-7
77310,0,85,1,6,0
77311,0,35,1,3,-6
77312,0,22,0,4,-1
77313,0,89,0,2,0
77314,0,23,0,6,4
77315,0,68,1,4,0
77316,0,67,0,1,-2
77317,0,39,0,3,1
77318,0,60,0,7,-4
77319,0,97,0,6,-2
77320,0,60,1,3,-4
77321,0,73,0,7,1
77322,0,52,1,9,5
77323,0,49,0,5,3
77324,0,40,1,2,0
77325,0,19,0,6,2
77326,0,43,1,5,1
77327,0,50,0,5,-6
77328,0,71,1,5,-1
77329,0,48,1,7,1
77330,0,65,0,1,-3
77331,0,50,1,5,-6
77332,0,48,1,2,-1
77333,0,71,1,6,4
77334,0,79,1,2,-5
77335,0,91,1,5,-3
77336,0,60,0,8,4
77337,0,29,1,4,2
77338,0,49,1,5,-3
77339,0,43,1,7,0
77340,0,60,0,3,-2
77341,0,63,1,7,1
77342,0,52,1,3,-5
77343,0,71,0,9,0
77344,0,55,1,6,4
77345,0,78,0,6,-4
77346,0,60,0,9,6
77347,0,67,1,0,-11
77348,0,47,0,7,-2
77349,0,92,0,7,-1
77350,0,41,0,7,0
77351,0,74,0,4,2
77352,0,62,0,4,0
77353,0,34,0,2,-3
77354,0,53,0,4,-2
77355,0,41,1,9,4
77356,0,83,0,8,3
77357,0,58,0,7,-3
77358,0,55,1,4,-1
77359,0,56,0,4,-7
77360,0,70,1,6,1
77361,0,47,1,1,-1
77362,0,60,0,2,-7
77363,0,35,0,5,-6
77364,0,59,0,2,-4
77365,0,37,0,4,1
77366,0,36,1,2,-6
77367,0,45,0,0,-5
77368,0,39,0,9,1
77369,0,52,1,6,-3
77370,0,22,1,1,-9
77371,0,25,0,7,5
77372,0,65,0,1,-1
77373,0,39,0,0,-2
77374,0,30,1,8,6
77375,0,75,0,4,-3
77376,0,60,0,2,-2
77377,0,44,0,2,-6
77378,0,56,1,6,1
77379,0,31,1,3,-1
77380,0,52,0,1,-5
77381,0,28,0,4,-5
77382,0,67,0,4,-3
77383,0,65,1,0,-3
77384,0,41,1,7,-4
77385,0,50,1,9,-1
77386,0,55,0,8,5
77387,0,44,0,5,-2
77388,0,36,1,6,4
77389,0,34,1,9,-2
77390,0,80,1,1,-5
77391,0,38,0,4,-2
77392,0,38,1,2,-3
77393,0,52,0,3,-8
77394,0,95,0,6,4
77395,0,24,0,0,-6
77396,0,51,1,5,0
77397,0,60,0,3,-5
77398,0,58,0,8,-3
77399,0,60,1,3,-7
77400,0,77,0,0,-6
77401,0,37,1,0,-3
77402,0,41,1,1,-6
77403,0,46,0,1,-2
77404,0,70,1,9,0
77405,0,51,1,1,-4
77406,0,65,1,2,-1
77407,0,39,1,8,0
77408,0,69,0,9,1
77409,0,31,1,7,4
77410,0,31,1,7,0
77411,0,53,1,7,-4
77412,0,38,0,2,-7
77413,0,38,0,4,0
77414,0,61,0,8,-1
77415,0,54,0,2,-6
77416,0,47,0,9,0
77417,0,34,1,0,-8
77418,0,36,0,9,2
77419,0,29,1,5,-3
77420,0,31,0,5,-6
77421,0,24,1,5,-5
77422,0,31,0,4,-6
77423,0,43,0,0,-5
77424,0,60,0,7,-3
77425,0,35,1,5,0
77426,0,21,0,7,-2
77427,0,63,0,1,-7
77428,0,68,0,6,-3
77429,0,41,0,0,-8
77430,0,68,1,6,3
77431,0,59,1,6,-3
77432,0,60,1,9,3
77433,0,21,1,2,-1
77434,0,36,1,0,-7
77435,0,37,0,3,-7
77436,0,59,0,8,4
77437,0,73,1,9,4
77438,0,33,1,9,3
77439,0,56,0,3,-8
77440,0,19,1,7,-4
77441,0,60,0,2,-9
77442,0,37,1,9,3
77443,0,33,1,5,-6
77444,0,89,0,5,3
77445,0,33,1,1,-5
77446,0,82,1,9,-1
77447,0,61,1,9,4
77448,0,26,1,5,-2
77449,0,68,1,3,1
77450,0,42,1,7,5
77451,0,46,0,6,-4
77452,0,55,1,7,0
77453,0,37,0,8,1
77454,0,35,0,9,1
77455,0,60,0,6,3
77456,0,67,1,4,-5
77457,0,57,1,2,-9
77458,0,63,1,8,6
77459,0,38,0,4,1
77460,0,21,1,4,-4
77461,0,63,0,3,1
77462,0,21,0,2,-9
77463,0,52,1,8,-3
77464,0,93,1,8,0
77465,0,32,0,5,-4
77466,0,76,0,8,0
77467,0,100,1,9,-1
77468,0,60,0,7,-4
77469,0,36,0,6,-5
77470,0,56,1,5,1
77471,0,69,1,7,-3
77472,0,32,1,9,-2
77473,0,73,1,6,-5
77474,0,60,1,2,-4
77475,0,77,1,4,-7
77476,0,34,0,7,-1
77477,0,56,1,8,-3
77478,0,60,0,8,2
77479,0,29,0,0,-8
77480,0,47,1,3,-4
77481,0,50,0,8,5
77482,0,98,1,8,6
77483,0,72,1,1,-5
77484,0,35,1,2,-3
77485,0,50,1,8,-3
77486,0,61,1,6,4
77487,0,71,0,0,-11
77488,0,82,1,2,-8
77489,0,78,0,9,1
77490,0,38,1,1,-5
77491,0,64,1,0,-9
77492,0,69,1,3,0
77493,0,60,0,5,3
77494,0,79,1,0,-5
77495,0,64,0,6,1
77496,0,67,0,8,-3
77497,0,55,0,1,-9
77498,0,35,0,2,-5
77499,0,85,0,4,0
77500,0,49,0,7,-4
77501,0,48,0,0,-2
77502,0,45,0,4,-5
77503,0,21,0,9,-2
77504,0,58,0,5,-6
77505,0,27,0,4,1
77506,0,64,0,3,0
77507,0,39,0,8,-2
77508,0,46,1,0,-9
77509,0,37,1,9,6
77510,0,60,0,6,4
77511,0,59,0,0,-7
77512,0,37,0,9,-2
77513,0,61,0,7,2
77514,0,58,1,2,-6
77515,0,56,1,3,-1
77516,0,27,0,8,6
77517,0,43,0,7,1
77518,0,42,1,2,-7
77519,0,22,1,2,-5
77520,0,63,1,9,2
77521,0,63,1,4,-4
77522,0,40,1,6,4
77523,0,22,0,6,-5
77524,0,79,0,6,-3
77525,0,51,0,8,-1
77526,0,47,0,9,5
77527,0,29,0,0,-5
77528,0,44,0,2,-9
77529,0,43,0,0,-9
77530,0,56,0,0,-11
77531,0,37,0,1,-3
77532,0,40,0,3,-3
77533,0,60,0,8,0
77534,0,46,0,3,-6
77535,0,49,1,2,-1
77536,0,56,0,0,-2
77537,0,60,0,4,-2
77538,0,65,1,9,7
77539,0,50,1,5,-3
77540,0,33,0,0,-11
77541,0,31,1,0,-7
77542,0,68,0,4,-7
77543,0,36,1,2,-1
77544,0,29,1,5,-3
77545,0,45,0,8,6
77546,0,55,0,6,2
77547,0,60,1,0,-9
77548,0,59,0,0,-8
77549,0,38,0,5,1
77550,0,50,1,2,-6
77551,0,86,1,7,5
77552,0,57,0,8,3
77553,0,58,1,7,3
77554,0,61,0,3,-2
77555,0,35,0,6,-2
77556,0,48,0,8,3
77557,0,23,1,0,-8
77558,0,64,1,7,5
77559,0,59,0,6,-3
77560,0,29,0,7,-4
77561,0,85,1,0,-2
77562,0,59,0,7,-4
77563,0,37,1,7,5
77564,0,22,0,7,-4
77565,0,37,1,3,1
77566,0,63,1,8,5
77567,0,58,0,6,-2
77568,0,55,1,7,3
77569,0,77,0,6,-4
77570,0,71,1,4,-7
77571,0,46,1,3,-4
77572,0,23,0,0,-5
77573,0,59,0,9,-2
77574,0,50,0,7,4
77575,0,29,0,9,7
77576,0,31,0,4,1
77577,0,39,0,9,1
77578,0,29,0,6,0
77579,0,56,1,4,1
77580,0,25,0,1,-1
77581,0,44,0,4,2
77582,0,37,1,5,-6
77583,0,66,0,8,6
77584,0,55,0,5,-3
77585,0,51,1,2,-2
77586,0,46,0,1,-2
77587,0,66,1,3,-2
77588,0,33,1,2,-6
77589,0,82,0,1,-8
77590,0,47,1,9,2
77591,0,20,0,5,-6
77592,0,60,1,0,-4
77593,0,80,0,8,5
77594,0,98,1,6,-3
77595,0,78,1,6,-5
77596,0,51,0,2,-7
77597,0,20,1,1,-2
77598,0,29,1,4,-5
77599,0,63,0,8,5
77600,0,45,0,7,-2
77601,0,57,1,5,-4
77602,0,30,0,4,-7
77603,0,59,1,5,1
77604,0,52,1,0,-7
77605,0,60,1,4,-7
77606,0,42,0,4,-7
77607,0,34,1,8,-1
77608,0,72,0,5,-5
77609,0,89,1,7,1
77610,0,58,0,3,0
77611,0,54,1,7,3
77612,0,63,1,8,2
77613,0,29,1,2,-2
77614,0,70,0,0,-6
77615,0,65,0,5,-3
77616,0,22,0,0,-2
77617,0,77,0,9,3
77618,0,66,0,8,-2
77619,0,70,0,4,0
77620,0,67,1,6,1
77621,0,29,1,7,3
77622,0,38,1,1,-5
77623,0,32,0,4,-3
77624,0,36,0,5,-4
77625,0,24,1,6,-3
77626,0,45,1,5,3
77627,0,44,0,6,-2
77628,0,32,1,6,2
77629,0,39,0,4,-5
77630,0,68,1,1,-10
77631,0,39,0,4,0
77632,0,69,1,8,2
77633,0,40,0,6,-4
77634,0,66,0,9,1
77635,0,37,1,7,1
77636,0,38,1,1,-5
77637,0,74,0,3,-8
77638,0,70,1,9,6
77639,0,101,0,3,1
77640,0,40,0,5,-2
77641,0,61,0,8,3
77642,0,41,1,7,0
77643,0,60,1,3,1
77644,0,38,0,0,-7
77645,0,41,0,8,5
77646,0,54,0,9,6
77647,0,55,1,1,-1
77648,0,58,0,7,1
77649,0,42,1,2,-9
77650,0,72,0,4,0
77651,0,63,0,3,1
77652,0,38,1,8,3
77653,0,60,0,8,1
77654,0,49,0,1,-4
77655,0,50,0,8,-2
77656,0,43,1,7,3
77657,0,54,0,4,-3
77658,0,52,1,1,-7
77659,0,80,0,0,-7
77660,0,26,0,9,6
77661,0,42,1,0,-4
77662,0,77,1,5,-6
77663,0,60,0,3,-6
77664,0,47,1,7,-3
77665,0,64,0,5,1
77666,0,33,1,3,-3
77667,0,74,1,7,-1
77668,0,89,0,8,3
77669,0,56,1,1,-9
77670,0,49,1,8,3
77671,0,45,0,0,-10
77672,0,66,0,4,-6
77673,0,54,1,3,1
77674,0,60,1,7,-4
77675,0,59,1,2,-6
77676,0,77,1,4,-2
77677,0,45,0,2,-3
77678,0,74,1,2,-4
77679,0,60,0,8,-2
77680,0,45,0,6,0
77681,0,45,1,0,-6
77682,0,58,1,0,-5
77683,0,59,0,4,-5
77684,0,58,0,8,5
77685,0,48,1,7,2
77686,0,32,0,7,-2
77687,0,41,0,1,-8
77688,0,64,1,1,-7
77689,0,59,0,4,2
77690,0,32,1,7,3
77691,0,62,1,4,-7
77692,0,54,1,9,6
77693,0,68,1,9,6
77694,0,44,1,6,-3
77695,0,32,0,9,1
77696,0,60,0,7,-2
77697,0,64,1,1,-2
77698,0,37,1,3,-6
77699,0,44,0,9,7
77700,0,73,0,4,-2
77701,0,48,0,8,1
77702,0,41,1,2,-6
77703,0,59,1,1,-8
77704,0,38,0,0,-3
77705,0,82,0,2,-1
77706,0,42,0,9,0
77707,0,48,0,4,-1
77708,0,29,0,8,3
77709,0,64,1,2,-1
77710,0,37,1,9,1
77711,0,33,0,4,-7
77712,0,50,1,8,4
77713,0,60,0,5,-1
77714,0,60,0,7,-1
77715,0,34,1,1,-1
77716,0,46,1,6,3
77717,0,68,0,8,4
77718,0,68,1,6,2
77719,0,42,1,3,-3
77720,0,46,1,9,7
77721,0,33,0,9,0
77722,0,59,1,3,-4
77723,0,87,0,4,-5
77724,0,85,0,6,-5
77725,0,49,1,0,-5
77726,0,79,1,4,1
77727,0,46,1,6,0
77728,0,60,1,4,-6
77729,0,57,0,5,-4
77730,0,43,1,6,1
77731,0,74,0,0,-6
77732,0,36,0,4,0
77733,0,73,1,4,1
77734,0,66,0,9,7
77735,0,52,1,6,3
77736,0,56,1,1,-2
77737,0,25,0,0,-11
77738,0,59,0,8,6
77739,0,21,1,6,-2
77740,0,60,0,8,1
77741,0,65,1,7,-4
77742,0,74,1,5,-6
77743,0,82,0,2,-7
77744,0,76,0,7,-4
77745,0,69,0,9,4
77746,0,71,0,9,5
77747,0,45,0,6,1
77748,0,25,1,7,4
77749,0,49,0,8,-1
77750,0,58,1,6,-1
77751,0,22,0,6,-5
77752,0,59,1,2,-4
77753,0,52,1,9,-2
77754,0,48,1,2,0
77755,0,89,1,1,-5
77756,0,59,1,2,-3
77757,0,109,0,0,-4
77758,0,53,0,1,-9
77759,0,68,0,6,2
77760,0,61,0,0,-11
77761,0,85,0,0,-7
77762,0,32,0,5,-5
77763,0,88,0,4,-4
77764,0,55,1,9,3
77765,0,60,1,0,-9
77766,0,51,0,2,-3
77767,0,28,1,2,-4
77768,0,72,0,5,2
77769,0,69,0,8,-3
77770,0,99,0,0,-2
77771,0,66,0,3,-1
77772,0,35,0,6,-3
77773,0,40,1,9,4
77774,0,42,0,3,-4
77775,0,95,1,7,3
77776,0,42,0,5,-6
77777,0,41,0,6,1
77778,0,33,1,6,4
77779,0,35,0,0,-5
77780,0,59,0,4,-5
77781,0,36,1,4,0
77782,0,67,0,5,0
77783,0,58,0,5,-2
77784,0,45,1,7,2
77785,0,51,0,0,-11
77786,0,83,1,5,-3
77787,0,58,1,9,6
77788,0,33,1,6,-5
77789,0,65,1,8,4
77790,0,51,0,0,-2
77791,0,50,0,8,-2
77792,0,47,0,9,5
77793,0,55,1,4,-6
77794,0,38,0,9,3
77795,0,56,0,5,-6
77796,0,41,0,0,-4
77797,0,67,1,8,5
77798,0,39,1,6,-3
77799,0,60,0,8,-1
77800,0,63,1,7,1
77801,0,38,1,2,-5
77802,0,100,0,9,7
77803,0,54,0,0,-3
77804,0,86,0,7,-1
77805,0,69,1,4,2
77806,0,29,0,4,-3
77807,0,71,0,5,3
77808,0,54,1,6,2
77809,0,89,1,5,0
77810,0,81,1,9,2
77811,0,60,0,4,-3
77812,0,56,1,7,0
77813,0,76,0,3,-4
77814,0,55,1,2,0
77815,0,40,1,4,-7
77816,0,76,1,7,-4
77817,0,47,1,7,3
77818,0,55,0,1,-5
77819,0,72,0,2,-1
77820,0,94,1,3,-8
77821,0,60,0,3,-5
77822,0,56,1,8,4
77823,0,58,1,7,4
77824,0,57,1,6,0
77825,0,42,1,9,-1
77826,0,63,1,4,-1
77827,0,66,1,3,-4
77828,0,20,1,5,-3
77829,0,44,1,1,-7
77830,0,34,1,4,-1
77831,0,68,1,0,-7
77832,0,56,0,8,-1
77833,0,56,1,7,5
77834,0,63,1,0,-8
77835,0,55,0,0,-6
77836,0,60,0,6,1
77837,0,48,1,9,7
77838,0,46,1,6,3
77839,0,31,1,4,-7
77840,0,62,1,7,5
77841,0,37,0,9,0
77842,0,32,0,1,-8
77843,0,49,0,5,-6
77844,0,36,1,0,-5
77845,0,96,0,5,3
77846,0,64,1,3,-8
77847,0,55,0,3,-7
77848,0,60,0,7,1
77849,0,96,1,7,0
77850,0,27,1,2,-9
77851,0,67,1,3,-2
77852,0,55,0,5,2
77853,0,29,0,7,-2
77854,0,60,0,7,4
77855,0,38,1,3,-5
77856,0,74,0,7,2
77857,0,44,0,4,-4
77858,0,42,0,0,-11
77859,0,62,1,6,-3
77860,0,52,1,4,0
77861,0,60,0,0,-5
77862,0,48,1,3,-2
77863,0,53,0,4,-6
77864,0,38,0,0,-7
77865,0,70,0,8,0
77866,0,70,0,3,0
77867,0,70,1,9,4
77868,0,36,0,8,6
77869,0,30,0,4,-2
77870,0,40,1,3,-5
77871,0,85,1,3,-5
77872,0,48,0,6,0
77873,0,48,1,7,-4
77874,0,62,1,5,-6
77875,0,100,0,7,1
77876,0,77,1,8,2
77877,0,50,0,7,-2
77878,0,48,1,4,-1
77879,0,47,0,5,-1
77880,0,54,1,1,-2
77881,0,46,1,5,-1
77882,0,33,1,8,3
77883,0,61,0,3,-5
77884,0,44,1,8,-3
77885,0,44,0,7,3
77886,0,69,1,5,1
77887,0,67,0,6,3
77888,0,29,1,4,1
77889,0,39,1,7,-4
77890,0,75,0,5,3
77891,0,27,0,5,1
77892,0,37,1,3,-3
77893,0,84,0,2,-2
77894,0,26,1,2,-1
77895,0,50,1,8,0
77896,0,38,0,9,4
77897,0,52,0,0,-10
77898,0,45,1,7,1
77899,0,68,0,2,0
77900,0,54,0,0,-6
77901,0,55,0,0,-10
77902,0,53,1,6,-1
77903,0,29,0,4,-3
77904,0,38,0,3,-5
77905,0,32,1,3,0
77906,0,77,0,9,0
77907,0,19,1,1,-1
77908,0,66,0,2,-7
77909,0,27,0,2,-5
77910,0,70,0,1,-7
77911,0,51,1,8,1
77912,0,43,1,5,2
77913,0,39,1,1,-2
77914,0,39,0,3,-7
77915,0,62,0,1,-5
77916,0,20,0,0,-6
77917,0,78,0,1,-6
77918,0,40,0,6,-5
77919,0,46,0,0,-10
77920,0,51,0,4,-4
77921,0,48,0,9,3
77922,0,37,0,2,-5
77923,0,63,1,8,0
77924,0,47,0,2,-9
77925,0,72,0,3,-2
77926,0,47,0,5,3
77927,0,70,0,3,1
77928,0,74,1,7,2
77929,0,25,0,3,-8
77930,0,49,0,9,6
77931,0,47,1,5,-5
77932,0,52,1,7,3
77933,0,68,0,6,0
77934,0,50,0,1,-1
77935,0,54,1,1,-5
77936,0,92,0,8,2
77937,0,48,0,2,-7
77938,0,93,1,5,-4
77939,0,34,1,2,-6
77940,0,65,0,9,5
77941,0,81,1,4,-4
77942,0,44,1,1,-5
77943,0,81,1,6,-5
77944,0,24,1,4,-2
77945,0,21,0,5,0
77946,0,60,1,6,-3
77947,0,21,1,3,-2
77948,0,49,1,8,0
77949,0,65,1,2,0
77950,0,51,0,8,1
77951,0,76,0,6,0
77952,0,47,1,5,3
77953,0,26,1,9,6
77954,0,58,1,2,-4
77955,0,80,1,6,-2
77956,0,51,0,7,-3
77957,0,34,1,9,2
77958,0,60,1,7,-1
77959,0,59,1,3,1
77960,0,74,1,1,-8
77961,0,25,0,8,-1
77962,0,58,0,1,-4
77963,0,34,1,8,0
77964,0,37,0,7,-4
77965,0,41,1,2,-7
77966,0,78,1,1,-2
77967,0,58,0,9,2
77968,0,29,0,2,0
77969,0,50,0,9,7
77970,0,27,0,7,4
77971,0,51,0,5,-4
77972,0,25,0,9,-2
77973,0,60,0,2,0
77974,0,51,1,5,2
77975,0,52,0,1,-1
77976,0,62,0,6,-2
77977,0,61,0,6,-2
77978,0,24,1,9,-1
77979,0,28,1,4,1
77980,0,30,0,8,3
77981,0,46,1,9,4
77982,0,26,1,9,1
77983,0,61,1,5,1
77984,0,58,0,1,-8
77985,0,45,1,6,0
77986,0,61,0,0,-10
77987,0,56,0,6,-2
77988,0,41,0,2,-6
77989,0,47,0,1,-2
77990,0,24,1,8,6
77991,0,72,0,1,-7
77992,0,60,0,2,-8
77993,0,38,1,2,-3
77994,0,65,0,5,1
77995,0,43,0,0,-2
77996,0,88,0,1,-8
77997,0,60,1,2,-3
77998,0,40,1,6,4
77999,0,25,0,1,-4
78000,0,65,1,4,-6
78001,0,59,0,3,-2
78002,0,73,1,7,-1
78003,0,78,1,0,-2
78004,0,52,0,8,2
78005,0,60,0,2,-6
78006,0,50,0,8,5
78007,0,68,1,7,-4
78008,0,78,1,1,-1
78009,0,63,0,0,-5
78010,0,30,0,4,-5
78011,0,23,1,0,-6
78012,0,31,1,4,-6
78013,0,34,1,0,-11
78014,0,32,1,4,2
78015,0,26,1,2,-1
78016,0,37,1,7,2
78017,0,52,0,5,3
78018,0,74,0,5,-3
78019,0,31,1,0,-8
78020,0,61,1,7,-4
78021,0,60,0,3,-5
78022,0,55,0,8,0
78023,0,77,1,3,-2
78024,0,35,0,3,-5
78025,0,68,1,0,-5
78026,0,55,0,5,-5
78027,0,57,0,4,-3
78028,0,54,0,3,1
78029,0,68,1,3,-4
78030,0,22,1,9,2
78031,0,42,1,0,-11
78032,0,62,1,8,-3
78033,0,24,0,6,-5
78034,0,57,0,2,-5
78035,0,38,0,6,2
78036,0,47,1,1,-3
78037,0,29,1,1,-8
78038,0,48,1,0,-2
78039,0,56,0,3,1
78040,0,67,0,6,3
78041,0,85,1,9,-1
78042,0,60,1,8,1
78043,0,39,1,6,2
78044,0,52,1,8,5
78045,0,21,1,3,-2
78046,0,27,1,7,2
78047,0,75,0,6,1
78048,0,24,0,1,-8
78049,0,28,0,5,-1
78050,0,82,1,7,-2
78051,0,66,1,7,4
78052,0,41,0,6,-3
78053,0,64,1,9,5
